detail_path,university,lablink,content
https://phdkim.net/professor/10385/info/,"POSTECH
            화학공학과",https://pdl.postech.ac.kr/,"<div class=""open-lab-content-area"">포항공과대학교 단백질 설계 연구실은 유용한 구조적, 화학적, 생물학적 특성을 갖는 단백질 구조체를 기계학습 기반으로 전산설계하고 실험적으로 검증하는 연구를 수행합니다. </div>"
https://phdkim.net/professor/9590/info/,"KAIST
            건설및환경공학과",https://sites.google.com/view/climatesystem,"<div class=""open-lab-content-area"">KAIST 건설및환경공학과 기후시스템연구실에서<br/>기후 연구를 하실 석사연구원(한국과학기술원-카이스트 국비 TO)을 채용합니다.<br/><br/>기후변화는 인류가 직면한 가장 큰 위협 중 하나입니다. 지구온난화 뿐만 아니라 극한 기상 현상 강도/빈도 증가 및 기후시스템 변화는 생태계, 건강, 식량 안보, 경제, 사회 등에 다양한 영향을 미치고 있습니다. 이에 기후시스템연구실은 온실기체 증가가 기후시스템에 미치는 영향을 다각도로 연구합니다. 특히 다학제간 연구를 지향하며, 기후공학 등 기후변화 적응 및 완화 방안에 대해서도 연구합니다.<br/><br/>연구실 홈페이지: https://sites.google.com/view/climatesystem</div>"
https://phdkim.net/professor/8683/info/,"성균관대학교(자연과학)
            에너지과학과",https://www.ondl-skku.com/,"<div class=""open-lab-content-area"">*** 양자점 발광소자 및 소자 물리 분야 O명 모집중 ***<br/>*** 박사과정 진학생 우대 ***<br/><br/>  우리 연구실은 양자점(2023년 노벨화학상)을 비롯한 반도체 소재를 습식 합성(wet chemistry)으로 합성하고 각종 광전자/에너지소자(디스플레이, 가시광/적외선 광원, 태양전지, 센서 등)에 적용하는 연구를 수행합니다. 보다 구체적으로는 다음과 같은 연구를 수행합니다. 우리 연구실의 연구 분야는 가깝게는 친환경 디스플레이, 고연색성 조명, 산업용 광원, LIDAR, 센서 등에 적용될 수 있으며, 미래에는 AR/VR 기술, 단광자광원을 비롯한 양자 기술에 기여할 수 있으리라 전망합니다. <br/><br/>1) 광전자/에너지소재의 습식 합성법 탐구와 분석 (UV-Vis. PL, NMR, FT-IR, XRD, XPS 등 활용)<br/>2) 광전자소자 설계, 제작, 평가 (자체 소자 제작 및 특성화 장비 운용)<br/>3) 소재 및 소자의 물리적/화학적 구동 원리 분석 (연구실에서 내재화 한 각종 분석장비 및 공동연구 수행) <br/><br/>우리 연구실 학생은 보통 합성 또는 소자를 기본 주제로 삼고 연구를 시작합니다. 하지만 개인의 능력과 선호도에 따라 두 분야를 포괄하는 종합 연구를 수행할 수도 있습니다. <br/><br/>연구실을 졸업한 이후에는 삼성전자, 삼성디스플레이, 삼성SDI, 엘지디스플레이 등 반도체 및 디스플레이 분야로 진출할 수 있습니다. 특히 삼성디스플레이와 양해각서를 체결(삼성디스플레이-성균관대학교 양자점 잉크랩)하여 긴밀한 협력을 이어가고 있습니다. 2024년부터 석사 및 박사 졸업생이 배출되기 시작해 삼성SDI, 한화 큐셀, 동진쎄미캠 등 다양한 기업으로 진출하고 있습니다.</div>"
https://phdkim.net/professor/10157/info/,"서울과학기술대학교
            미래에너지융합학과",https://edml.seoultech.ac.kr,"<div class=""open-lab-content-area"">서울과학기술대학교 미래에너지융합학과 에너지소자제조공정연구실 (Energy Device Manufacturing Laboratory)에서 다음 아래의 수소에너지 관련 연구주제에 관심이 많은 대학원생 및 학부인턴생을 모집합니다. 연구실 관련 자세한 사항은 연구실 홈페이지 (https://edml.seoultech.ac.kr) 에서 확인하실 수 있으며, 관련 문의는 이메일로 언제든지 연락 부탁드립니다.<br/><br/>1.	세부연구분야 <br/>- 차세대 수소배터리 개발<br/>- 연료전지 및 수전해전지 나노-마이크로 제조공정 개발.<br/>- 고성능 및 고내구성 연료전지 및 수전해전지 제작.<br/>- 인공지능 및 딥러닝 기반 공정 조건 최적화 기술 개발<br/>- CFD modeling을 통한 연료전지 및 배터리 해석<br/><br/>2.	모집대상<br/>학부인턴, 석사과정, 박사과정, 석박통합과정<br/>기계, 화공, 재료, 에너지, 컴퓨터, 전자전기 공학 등 세부 연구주제와 관련한 분야 전공자 <br/><br/><br/>3.	제출서류<br/>성적증명서<br/><br/>4.	학생 지원<br/>등록금 전액 + 인건비 (주거비 + 생활비) - 대학원생<br/>국내, 외 학회 참가 및 발표 비용 지원<br/>국내, 외 연구기관들과의 다양한 협업 기회 부여<br/>석박통합과정 해외 파견 지원 (일본, 미국, 유럽 등 약 6개월~1년.)<br/><br/>5.	모집인원 및 기한<br/>모집인원 : 0 명<br/>상시 <br/><br/>6.	지원 방법 및 문의<br/>홈페이지 : https://edml.seoultech.ac.kr <br/>신청 및 관련 문의 : 지도교수 최민기 (mgchoi@seoultech.ac.kr)</div>"
https://phdkim.net/professor/10447/info/,"성균관대학교(자연과학)
            기초의학교실",https://www.skkumed.ac.kr/intro2_lab1_con.asp?prof_id=6362&dept_code=1700,"<div class=""open-lab-content-area"">본 연구실에서는 생물학적 가속노화와 심혈관질환, 암, 노화관련질환 및 이에 관련된 임상역학적 위험요인을 도출하고, 위험요인-노화관련질환과의 연관성에서 유전체 및 후성유전체 노화지표와 같은 바이오마커의 연구를 다각도로 수행하고 있습니다. <br/>국내외 여러 기관(강북삼성병원, 국립보건연구원, 중앙보훈병원, 국립암센터 등)과의 폭넓은 공동연구를 통해 노화 및 후성유전체 역학, 생물정보학의 최신 연구 동향을 두루 습득하며, 대규모 역학자료 및 오믹스 데이터를 활용한 연구에 참여할 수 있는 기회를 제공합니다. <br/><br/>[주요 연구분야]<br/>1) 임상역학 및 사회환경적 위험요인과 생물학적 노화<br/>    - 생애주기적 관점에서의 사회/문화/환경적 요인 및 임상역학요인이 가속노화에 미치는 영향<br/>    - 가속노화와 심혈관/대사질환, 암, 인지저하/치매 등 노화관련질환과의 연관성 연구<br/><br/>2) 후성유전체 노화지표 및 바이오마커의 건강영향 연구 <br/>     - DNA 메틸화 기반 후성유전체 노화지표 (epigenetic clock)를 비롯한 바이오마커 발굴<br/>     - 후성유전 바이오마커 변이의 위험요인 및 관련질환 연구 <br/><br/>[연구 과제]<br/>- 사회적 건강결정요인과 DNA 메틸화 가속노화, 인지저하와의 연관성: 한-미 다인종 인구집단 연구<br/>- 한국인 특이적 가속노화 및 질환 연관성 연구<br/>- 한국 노인에서의 인지저하와 후성유전체 노화지표 연구<br/>- 사회환경적 건강결정요인과 유전체/후성유전체 변이 및 관련질환 연구 </div>"
https://phdkim.net/professor/3717/info/,"UNIST
            에너지화학공학과",http://kseo.unist.ac.kr/,"<div class=""open-lab-content-area"">○ 세부연구분야 및 연구성과<br/> - 차세대 결정질 실리콘 태양전지<br/>   *결정질 실리콘 기반 고효율 투명 태양전지<br/>   *결정질 실리콘 기반 마이크로 와이어 구조체 태양전지<br/> - 결정질 실리콘 기반 태양광-연료 전환<br/>   *결정질 실리콘 기반 광전기화학 시스템 연구<br/>   *태양광 수소 전환 대면적 시스템 개발<br/><br/>○ 모집과정 및 인원<br/> - 석박통합 과정 상시 모집<br/><br/>○ 제출서류내용<br/> - 관심 연구 분야 메일 문의 (kseo@unist.ac.kr)<br/><br/>○ 지원내용(혜택)<br/> - 등록금 전액 (0원 등록) + 장학금 (석박통합 170만원~200만원) 지원<br/> - 첨단 연구 장비 활용 지원 (연구실 장비 및 UCRF 장비 사용 가능)<br/> - 학회 참석 지원 (해외 학회 포함)<br/> - 기숙사 입주 가능<br/><br/>○ 전형일정<br/> - 상시모집 (유니스트 대학원 2026년 후기, 2027년 전기), 입학 전 연구원 채용 가능.<br/><br/>○ 문의<br/> - 서관용 교수님: kseo@unist.ac.kr<br/> - 모집 담당 학생: dawon0504@unist.ac.kr</div>"
https://phdkim.net/professor/7860/info/,"서울대학교
            간호학과",https://hcail.snu.ac.kr/,"<div class=""open-lab-content-area"">서울대학교 인간중심인공지능 연구실(HCAIL)에는 기본적으로 쓸모있는 소프트웨어를 개발하는 연구실이며, 풀고자 하는 문제 중 중요한 문제를 소프트웨어 및 모델 개발을 통해 풀고 싶어하는 구성원들이 모여 있습니다.<br/><br/>연구분야<br/>- Pure AI 연구 (예, 믿고 쓸 수 있는 인공지능 모델 및 도구 개발)<br/>- AI x HCI 연구 (예, 접근성, 메타버스, 소셜컴퓨팅 애플리케이션 개발)<br/>- AI x Health 연구 (예, 두경부 암 전이 예측모델 개발, 노인당뇨병 환자 식단 예측모델)<br/><br/>HCAIL 연구분야에 부합하는 국제학술대회 <br/>CHI, IUI, ASSETS, CSCW, IUI, AMIA<br/><br/>CS분야 우수국제학술대회에 발표된 최신 논문 (최근 3년 이내)<br/>[UIST'25] From Fragmented to Integrated: Mobile GUI Design Supporting Novice Nurses’ Handover Workflow<br/>[UIST'25] 2deciCARE: A Task-Driven Interface Design for Personalized Patient Education<br/>[IUI'25] AltAuthor: A Context-Aware Alt Text Authoring Tool with Image Classification and LMM-Powered Accessibility Compliance<br/>[IJCAI'24] SaGol: Using MiniGPT-4 to Generate Alt Text for Improving Image Accessibility<br/>[CSCW'23] Toward Value Scenario Generation Through Large Language Models<br/>[CSCW'23] Visualizing the Carbon Intensity of Machine Learning Inference for Image Analysis on TensorFlow Hub<br/>[IUI'23] PORDE: Explainin</div>"
https://phdkim.net/professor/10212/info/,"한국과학기술연구원
            양자기술연구단",https://sites.google.com/view/photonics,"<div class=""open-lab-content-area"">우리 연구실은 반도체 공정 기반의 집적 광회로 및 나노 광학 소자를 설계/제작/측정하여, 양자광학 소자의 근본적 한계를 돌파하는 연구를 수행합니다.<br/>본인의 관심과 역량에 따라 설계(최적화 및 인공지능 기반), 제작(반도체 공정), 측정(정밀 전기·광학 계측) 중 하나 이상의 분야에서 주도적으로 연구를 수행할 수 있습니다.<br/>복잡한 시스템을 처음부터 끝까지 만들어가는 경험은, 차세대 양자기술을 이끌 연구자로 성장하는 데 핵심이 될 것입니다.<br/>우리는 미래의 양자 기술 및 집적 광소자 기술의 핵심을 글로벌 경쟁력 있게 함께 구현할 사람을 찾습니다.<br/><br/>2026년 9월 학연과정 입학 일정: [이메일 컨택 바랍니다 (주소: hyounghankwon@kist.re.kr)]<br/>26년 2월 KIST 학연 과정 지원, 3-4월 학연과정 합격자에 한하여 추천서와 함께 협정대학 지원,  늦어도 25-26년 겨울 컨택을 추천합니다. 또한, 이전의 경험을 위해 학점 인정형 학부 인턴십을 추천합니다.<br/><br/>연구실 홈페이지: https://sites.google.com/view/photonics<br/>연구실 홈페이지내 모집 공고: https://sites.google.com/view/photonics/openings-in-korean<br/><br/>목표:<br/>반도체 공정을 활용한 최첨단 집적 양자 나노광학 소자 개발<br/>응용:<br/>양자 정보 과학은 물론, 빛을 활용한 다양한 과학·공학 분야 전반에 응용 가능<br/>연구 구성 요소:<br/> - 공정: 반도체 공정 전반을 활용한 나노 광소자의 공정 <br/> - 측정: 양자 신호의 정밀 광학 측정, 광섬유 및 공간광 광학 셋업 구축<br/> - 패키징: 양자소자 광 및 전기 패키징 셋업 구축 및 기술 개발<br/> - 설계: 시뮬레이션, 최적화, 딥러닝을 통한 집적 나노광소자 설계</div>"
https://phdkim.net/professor/6774/info/,"고려대학교
            생명과학부",https://matins81.wixsite.com/plant,"<div class=""open-lab-content-area"">본 연구실은 고려대학교 생명과학과에 속한 연구실로, 아래의 연구를 수행하고 있습니다.<br/><br/>1. 식물 고온형태형성 신호전달 네트워크 규명<br/>모델 식물인 애기장대는 형태적인 변화를 통해서 고온 스트레스에 적응을 합니다. 고온에 의한 식물의 형태적인 변화를 고온형태형성(thermomorphogenesis)이라고 부릅니다. 본 연구실은 고온형태형성을 모델 시스템으로 이용하여 식물이 어떻게 고온을 인지하며, 고온 스트레스에 적응하는지를 분자 수준에서 규명하는 연구를 진행하고 있습니다.<br/>[2020, Nature Communications]<br/>https://www.nature.com/articles/s41467-020-14905-w<br/>[2019, EMBO Reports]<br/>https://www.embopress.org/doi/full/10.15252/embr.201947828<br/><br/>2. LRR-RK 신호전달 네트워크 규명<br/>식물은 세포막에 존재하는 LRR-RK 수용체를 이용하여, 다양한 환경신호를 인지합니다. 그리고 인지된 화학신호는 복잡한 신호전달 과정을 거쳐서 식물의 발달 및 면역반응을 조절합니다. 현재 본 연구실에서 개발한 LRR-RK의 활성을 인위적으로 조절할 수 있는 분자도구를 이용하여, 애기장대에 존재하는 모든 LRR-RK의 생물학적 기능과 이들의 리간드를 규명하는 연구를 진행하고 있습니다. 최근에는 식물 면역 신호전달경로 관련 연구를 활발하게 진행중에 있습니다.  <br/>[2021, Molecular Plant]<br/>https://doi.org/10.1016/j.molp.2021.05.006<br/><br/>3. 초식곤충 공격에 대한 식물의 인지 및 방어기작 규명<br/>2022년 기초연구실에 선정되어 식물이 초식곤충 공격을 인지하고, 다양한 방어 반응을 활성화하는 신호전달기작을 연구하고 있습니다.특히 초식곤충(파밤나방, 배추좀나방, 진딧물 등) 공격의 인지에 관여하는 식물 수용체를 찾는 연구를 진행하고 있습니다. <br/><br/>​4. 신호전달 재설계를 통한 작물 개량<br/></div>"
https://phdkim.net/professor/10081/info/,"충북대학교
            수의학과",,
https://phdkim.net/professor/7062/info/,"UNIST
            기계공학과",http://csmd.unist.ac.kr/,"<div class=""open-lab-content-area"">컴퓨터의 발전에 따라, 구조물의 설계에 있어 전산 기법의 활용은 빼놓을 수 없는 요소가 되었습니다. 그러나, 적층 제조물, 유연-미세 구조체등에서 발생하는 구조, 재료적 특이 거동은 종래의 기법으로는 그 이해와 설계가 곤란하며, 이는 해당 기술의 파급력을 저해하는 요소입니다. 해당 문제를 해결하기 위해, 전산 구조 해석 및 설계 연구실 (CSMD) 에서는 유한요소법, 분자동역학 전산모사, 이산요소법 등의 다양한 수치 해석기법과 더불어, 위상 최적 설계로 대표되는 구조체 설계 기법을 연구하고 더 나아가 이를 개선하기 위한 노력을 경주하고 있습니다.<br/><br/></div>"
https://phdkim.net/professor/9267/info/,"한국생산기술연구원
            청정기술연구소",https://scholar.google.com/citations?hl=ko&user=m19KW3YAAAAJ&view_op=list_works&sortby=pubdate,"<div class=""open-lab-content-area"">· 반도체 공정을 이용한 웨어러블 센서 개발<br/>· 무구속 생체정보 센서 연구, 질병진단 칩 개발</div>"
https://phdkim.net/professor/10649/info/,"가천대학교
            약학과",https://sites.google.com/gachon.ac.kr/minlab/,"<div class=""open-lab-content-area"">가천대학교 메디컬캠퍼스 약학대학 분자 안정성 및 구조연구실 (Molecular Integrity  &amp; Nanostructure Lab)에서 함께 성장하고 연구할 대학원생 및 연구원을 모집합니다.<br/>우리 연구실은 2024년도에 새로 시작한 연구실로, 인천광역시 연수구에 위치하고 있습니다.<br/><br/>분자 안정성 및 구조연구실 (Molecular Integrity  &amp; Nanostructure Lab)은 세포 내 단백질 항상성 유지 시스템의 핵심 인자들이 어떻게 상호작용하며 복합체를 이루어 작동하는지를 분자 수준에서 이해하는 것을 주요 연구 목표로 하고 있습니다. 이를 위해 극저온 전자현미경 (Cryo-Electron Microscopy, cryo-EM), X선 결정학 (X-ray Crystallography), 컴퓨터 기반 구조 모델링 및 시뮬레이션과 같은 첨단 구조분석 및 단백질 정제 및 in vitro 생화학·생물물리학적 기능 분석을 폭넓게 활용합니다.<br/><br/>이러한 다학제적 접근을 통해, 세포 내 복잡한 단백질 네트워크가 어떻게 정상적인 단백질 품질을 유지하며, 이를 통해 세포의 생리적 안정성을 보장하는지를 구조적으로 해석하고자 합니다.<br/><br/></div>"
https://phdkim.net/professor/10650/info/,"가천대학교
            약학과",,
https://phdkim.net/professor/9765/info/,"한국재료연구원
            기능복합재료연구실",https://scholar.google.co.kr/citations?hl=ko&user=hQIs2OIAAAAJ&view_op=list_works,"<div class=""open-lab-content-area"">한국재료연구원 융복합재료연구본부는 나노/마이크로 하이브리드화 및 고성능/다기능 복합재료 기술을 통하여 미래 융합 신산업 창출 및 4차산업 대응이 가능한 기능융합 복합소재 개발을 목표하고 있습니다.<br/><br/>특히 유전/자성 소재의 복합화 및 메타물질 개념과의 융합을 통해 유해 전자파 노이즈를 효과적으로 흡수할 수 있는 첨단 복합소재 개발을 선도하고 있습니다.<br/>- 5G/6G 통신: 무선통신 단말기, 기지국, 저궤도 위성용 밀리미터파 통신대역 (5G/6G) 전자파 흡수소재<br/>- 미래 모빌리티: 자율주행자동차 레이더, UAM 전장부품용 전자파 흡수소재<br/>- 첨단 국방: 스텔스 전투기용 저피탐 전파흡수소재<br/><br/>미래 통신 및 모빌리티의 핵심이 될 전자파 제어소재 연구에 관심있는 많은 분들의 지원을 기다리고 있습니다.<br/><br/>연구책임자 정보:<br/>- 한국재료연구원 홈페이지: https://www.kims.re.kr<br/>- Google Scholar: https://scholar.google.co.kr/citations?hl=ko&amp;user=hQIs2OIAAAAJ&amp;view_op=list_works<br/>- Researchgate: https://www.researchgate.net/profile/Byeongjin-Park</div>"
https://phdkim.net/professor/10001/info/,"가천대학교
            약학과",https://sites.google.com/site/gacheondrlab/home?authuser=0,"<div class=""open-lab-content-area"">본 연구실은 의약품을 분자 설계하고, 합성에 기반한 신약개발 연구를  수행합니다. <br/>의약품 분자 설계를 위해, 컴퓨터 공학, 통계학, 화학 등 인접분야의 배경지식과 기법을 이용합니다. <br/>본 랩실은 다분야 연구자에게 열려있는 오픈 이노베이션을 지향하여, 굳이 학위과정 수행 목적이 아닌 학/석/박사과정 학생과의 협업도 수행합니다.<br/>외부 연구원의 공동 연구는 국가연구개발사업의 제반 규정에 따라 수행하며, 연구성과물 면에서 내부/외부 연구원은 고려 사항이 아닙니다.<br/><br/>현재 급구:  ML/DT for Sequential Data (학력/경력/전공 무관)<br/><br/>현 연구 주제<br/>(1)  머신러닝 기반 의약품 모델링 (DTI, QSAR, 약리단 모델, 분자 도킹, 분자 동력학) 및 멀티 타겟 약물(multi-pharmacological drug) 개발<br/>(2) '합성법 지향'의 희귀 약물 골격 약물 합성(chemistry-oriented synthesis of unprivileged drug scaffolds) <br/>(3)  약물 비대칭 합성(asymmetric synthesis) 및 분자 간 상호작용 서술 (Molecular Featurization from Target-Drug or Catalyst-Substrate)<br/><br/><br/><br/></div>"
https://phdkim.net/professor/10547/info/,"한국과학기술연구원
            나노포토닉스연구센터",https://sites.google.com/view/lion-kim/,"<div class=""open-lab-content-area"">한국과학기술연구원(Korea Institute of Science and Technology, KIST) 나노포토닉스연구센터 김진홍 박사 연구실에서 Post Doc., 학생, 인턴연구원을 모집합니다.<br/><br/>◆ 연구실 소개 및 연구분야<br/>□ 우리 실험실은 유기 반도체와 광전자 소재를 활용하여 차세대 포토닉/광전자 소자 개발을 목표로 하고 있습니다. 양자화학 이론 계산, 유기 소재 설계/합성, 광∙반도체 소자 공정 개발 등 기초 분석에서 응용기술 개발에 이르는 소재/반도체 분야 전반을 연구 합니다.<br/><br/>□ 주요 연구분야<br/>- NIR/SWIR 흡수/발광 소재 및 소자<br/>- 무기, 유무기 저차원 소재 및 소자<br/>- 흡수/발광 스펙트럼 개형과 반치폭이 제어된 광∙전자 소재 및 소자<br/>- 광∙물리적 특성 분석 및 응용 (분광학, 초고속분광학, 초분자구조 분석) <br/>- 편광 (선편광/원편광)이 제어된 광∙전자 소재 및 소자<br/>- 결정성 유기 반도체 (1D &amp; 2D 분자 단결정, 결정성 높은 유기 박막)<br/>- 양자화학 계산<br/><br/>□ 기회<br/>- 나노포토닉스연구센터 내 자체 Fab을 가지고 있어 반도체 공정을 경험할 수 있음<br/>- 광학/광전자를 주제로 물리, 화학, 기계, 전자 등 다양한 전공자들과 협업 가능<br/>- 기초적인 연구 뿐만 아니라 시제품 수준의 연구를 수행할 수 있음<br/><br/>□ 연구실 홈페이지 주소<br/>- https://sites.google.com/view/lion-kim/home?authuser=0<br/>- 진행중인 프로젝트 확인<br/></div>"
https://phdkim.net/professor/10590/info/,"성균관대학교
            미래에너지공학과",https://sites.google.com/view/smartskku/home,"<div class=""open-lab-content-area"">안녕하세요? 저는 성균관대 미래에너지공학과에 2025년 1학기부터 조교수로 임용된, <br/>분리소재 및 재생가능 기술 연구실 (Separation Materials &amp; Advanced Renewable Technologies (SMART) LAB) <br/>지도교수 이태훈입니다. <br/> <br/>현재 성균관대에서 우리 연구실은 에너지 및 환경 응용을 위한 다공성 소재(미세다공성 고분자, MOF, COF 등)의 합리적 설계 및 합성에 주력하고 있습니다. 이러한 소재를 바탕으로 분리막(Membrane), 즉 ""분자 필터""를 개발 하고 이를 CO2 포집, 해수담수화, 원유 정제, 수소 발생/정제, CO2 전환, 차세대 이차전지 등 각종 에너지/환경 분야에 적용을 목표로 합니다.<br/><br/>특히 본 지도교수는, <br/>올해 세계 최고의 학술지 [Science] 지에 제1저자(단독)로 “미세다공성 고분자 기반 원유 정제용 분리막”에 대한 연구 논문을 게재하여 많은 주목을 받고 있습니다. 이러한 연구 성과를 인정 받아, 2025년에는 미국 학회(North American Membrane Society, NAMS)로부터 신진 연구자상을 수상하였습니다.  <br/><br/>교수의 역할은 연구 뿐만 아니라 교육이 균형 있게 함께 해야 한다고 생각합니다.<br/>학위 과정부터 박사후 연구원까지의 기억이 아직 생생한 신진 연구자로서 대학원생들의 고충을 누구보다 잘 이해하려 가까이에서 노력하고, <br/>즐거운 연구실 생활과 함께 세계적 수준의 연구 성과를 낼 수 있도록 함께 성장하며 지도하겠습니다 :)<br/><br/>성균웹진 인터뷰: https://webzine.skku.edu/skkuzine/section/culture03.do?mode=list&amp;articleNo=129756<br/>이슈메이커 인터뷰: https://www.issuemaker.kr/news/articleView.html?idxno=50865</div>"
https://phdkim.net/professor/10646/info/,"경희대학교
            기초교실",https://cdh.khu.ac.kr/,"<div class=""open-lab-content-area"">1. 연구실 이름: <br/>경희대학교 의과대학 기초교실/정밀의료학과 유전체연구실 (https://sites.google.com/view/skimbiolab/home)<br/><br/>2. 소속: <br/>경희대학교 의과대학, 경희의료원, 경희디지털헬스센터 (https://cdh.khu.ac.kr/)<br/><br/>3. 연구실 소개: <br/>우리 연구실은 유전체를 포함한 멀티오믹스 기반의 바이오빅데이터를 활용한 연구를 수행하고 있습니다. 특히 대규모 유전체 정보와 다양한 임상·역학·이미징 데이터를 통합하여 희귀질환부터 복합질환에 이르기까지 폭넓은 질환 영역의 병리적 요인을 정밀하게 규명하고, 생물학적 해석과 임상 적용 가능성 및 치료 반응 예측 정확도를 향상시키는 것을 목표로 합니다.<br/>- 대규모 유전체 바이오뱅크/코호트를 활용한 멀티오믹스 빅데이터 분석<br/>- 하버드, Broad Institute of MIT and Harvard 및 MGH 병원과의 협업 연구 <br/>- 아시아 10개국 이상이 참여하는 국제 유일의 아시아 조현병 유전체 컨소시엄 기반 글로벌 유전체 분석 연구<br/>- 클라우드 기반 AI 바이오 연구</div>"
https://phdkim.net/professor/10057/info/,"충북대학교
            제약학과",,
https://phdkim.net/professor/3304/info/,"POSTECH
            화학과",http://sunryu.postech.ac.kr,"<div class=""open-lab-content-area"">우리 연구실은 저차원 세계 속 에너지 흐름을 지배하는 화학 원리를 연구합니다: 모든 생명체와 물질은 수많은 원자와 분자로 이루어져 있습니다. 디스플레이 속 양자점(quantum dots), 촉매, 세포막의 나노 기공(nanopores), 이차전지 전극 등과 같은 물질들이 제 기능을 수행하기 위해서는, 생체든 무기물이든 관계없이, 분자들이 에너지 함께 반응물과 생성물로 효율적으로 드나들어야 합니다. 예를 들어 광촉매나 태양전지에서는 태양으로부터 흡수된 에너지가 엑시톤(exciton)이나 전하(charge)의 형태로 순환합니다. 물질과 에너지의 흐름, 즉 전달 및 수송 현상(transfer &amp; transport phenomena)을 이해하는 일은 현대 화학과 재료과학의 핵심 과제 중 하나입니다.<br/><br/>우리 연구실은 다양한 최첨단 레이저 분광학 및 현미경 기법을 개발하고 있습니다: 저차원 물질과의 상호작용 후 생성되는 빛의 산란, 흡수, 발광을 시간분해 방법으로 관찰하고, 자발적 및 자극 라만 산란(spontaneous and stimulated Raman), 선형 및 비선형 분광법(linear and nonlinear spectroscopy) 등을 활용합니다. 이 모든 실험은 미시 세계를 직접 다루기 위해 고성능 광학 현미경(optical microscope) 기반으로 구축되어 있습니다.<br/><br/>우리 연구실은 현재 무기 및 유기 2차원 물질에 초점을 맞추고 있습니다: 금속성 그래핀(graphene), 반도체 MoS2와 절연체인 hexagonal boron nitride 등의 단량체와 이를 물리적으로 접합한 2차원 혼성 결정이 주요 연구 대상입니다. 최근 합성과 박리를 이용하여 폴리아센(polyacene)으로 이루어진 2차원 분자 결정(2D molecular crystal)을 만들고 세상에 드러난 적 없는 물성을 관찰하고 있습니다. 이 부드러운 2차원 시트(sheet)들이 보여주는 새로운 물리·화학적 성질을 분광학적 도구들로 탐구하는 일에 큰 기대를 걸고 있습니다. </div>"
https://phdkim.net/professor/8487/info/,"가톨릭대학교
            기초의학교실",https://sites.google.com/view/biomaterialskoo,"<div class=""open-lab-content-area"">가톨릭의대 (반포 성의교정) 소속으로 의약학적으로 응용이 가능한 생체 재료를 개발하는 랩입니다. 유전자/약물 전달용 나노입자와 하이드로젤 등을 개발하고 세포와 동물에서 효능을 검증합니다. 순환기내과, 소화기내과, 류마티스 내과, 이비인후과 등과 활발한 공동연구 수행 중입니다. 합성/개발–분석–세포실험–동물실험의 전 과정을 폭넓게 경험할 수 있으며, 내가 개발한 물질이 동물 모델에서 질병을 치료하는 것을 확인합니다. 특히, 화이자/모더나 COVID19 백신에 응용된 mRNA-LNP 와 줄기세포치료 연구도 진행 중입니다. 120여 편 의 논문을 게재하였으며 (브릭 한빛사 21회 등재, Google scholar 기준 논문 총 인용 수 1만 회 이상), 많지 않은 인원으로도 매년 다수의 우수 논문 등 뛰어난 실적을 내고 있으므로, 정말 열심히 연구해서 실적과 경험을 쌓고 싶은 학생 환영합니다. 한국연구재단 2019년 8월 우수 신진연구자로 홈페이지 소개되었으며, 한국과학기술한림원에서 선정한 2022 암젠한림생명공학상을 수상하는 등, 검색하면 다수의 언론에 보도되었습니다. BK21+(4단계)에 참여하며, 다수의 정부 과제를 진행 중입니다. <br/><br/>랩 홈페이지: https://sites.google.com/view/biomaterialskoo<br/>과학기술한림원 선정 2022 암젠한림생명공학상(차세대과학자) 수상 (언론 보도)<br/>https://search.naver.com/search.naver?where=news&amp;query=%EC%95%94%EC%A0%A0%20%EA%B5%AC%ED%9D%AC%EB%B2%94&amp;sm=tab_tmr&amp;nso=so:r,p:all,a:all&amp;sort=0<br/>브릭 인터뷰:<br/>http://www.ibric.org/myboard/read.php?Board=tr_interview&amp;id=45049&amp;qinterview=Y<br/>한빛사 그 이후<br/>http://www.ibric.org/myboard/read.php?id=698&amp;Board=hbs</div>"
